Country_REF	Country_ISO	Country_ALT	Region_REF	Region_ALT
Bhutan	BTN	Bhutan	Shingkhar	NA
Bhutan	BTN	Bhutan	Shompangkha	NA
Bhutan	BTN	Bhutan	Shongphu	NA
Bhutan	BTN	Bhutan	Shumer	NA
Bhutan	BTN	Bhutan	Silambi	NA
Bhutan	BTN	Bhutan	Sipsu	NA
Bhutan	BTN	Bhutan	Soe	NA
Bhutan	BTN	Bhutan	Sombey	NA
Bhutan	BTN	Bhutan	Tading	NA
Bhutan	BTN	Bhutan	Taklai	NA
Bhutan	BTN	Bhutan	Talo	NA
Bhutan	BTN	Bhutan	Tang	NA
Bhutan	BTN	Bhutan	Tangsibji	NA
Bhutan	BTN	Bhutan	Tendu	NA
Bhutan	BTN	Bhutan	Thangrong	NA
Bhutan	BTN	Bhutan	Thedtsho	NA
Bhutan	BTN	Bhutan	Thrimshing	NA
Bhutan	BTN	Bhutan	Toepisa	NA
Bhutan	BTN	Bhutan	Toetsho	NA
Bhutan	BTN	Bhutan	Toewang	NA
Bhutan	BTN	Bhutan	Tomzhangtshen	NA
Bhutan	BTN	Bhutan	Trashiding	NA
Bhutan	BTN	Bhutan	Trashiyangtse	NA
Bhutan	BTN	Bhutan	Trong	Trongsa
Bhutan	BTN	Bhutan	Tsakaling	NA
Bhutan	BTN	Bhutan	Tsamang	Tsirang
Bhutan	BTN	Bhutan	Tsangkha	NA
Bhutan	BTN	Bhutan	Tsendagang	NA
Bhutan	BTN	Bhutan	Tsenkhar	NA
Bhutan	BTN	Bhutan	Tsento	NA
Bhutan	BTN	Bhutan	Tseza	NA
Bhutan	BTN	Bhutan	Tsholingkhor	NA
Bhutan	BTN	Bhutan	Tsirangtoe	NA
Bhutan	BTN	Bhutan	Udzorong	NA
Bhutan	BTN	Bhutan	Uesu	NA
Bhutan	BTN	Bhutan	Ugentse	NA
Bhutan	BTN	Bhutan	Umling	NA
Bhutan	BTN	Bhutan	Ura	NA
Bhutan	BTN	Bhutan	Wangchang	NA
Bhutan	BTN	Bhutan	Wangphu	NA
Bhutan	BTN	Bhutan	Yalang	NA
Bhutan	BTN	Bhutan	Yangnyer	NA
Bhutan	BTN	Bhutan	Yoeseltse	NA
Bhutan	BTN	Bhutan	Yurung	NA
Bhutan	BTN	Bhutan	Zobel	NA
Botswana	BWA	Botswana	Bobonong	Bobonong
Botswana	BWA	Botswana	Machaneng	Lechaneng
Botswana	BWA	Botswana	Gaborone	Gaborone
Botswana	BWA	Botswana	Lethlakane	NA
Botswana	BWA	Botswana	Mahalapye	Mahalapye
Botswana	BWA	Botswana	Palapye	Palapye
Botswana	BWA	Botswana	South East	South East,Southern East,North-East,North East
Botswana	BWA	Botswana	Serowe	Serowe
Botswana	BWA	Botswana	Barolong	NA
Botswana	BWA	Botswana	Tuli	NA
Botswana	BWA	Botswana	Tutume	NA
Botswana	BWA	Botswana	Ghanzi	Ghanzi
Botswana	BWA	Botswana	Gemsbok	NA
Botswana	BWA	Botswana	Hukunsti	Hukuntsi
Botswana	BWA	Botswana	Tshabong	NA
Botswana	BWA	Botswana	Kgatleng	Katleng,Kgatleng
Botswana	BWA	Botswana	Ngwaketse Central	NA
Botswana	BWA	Botswana	Kweneng North	NA
Botswana	BWA	Botswana	Ngamiland West	NA
Botswana	BWA	Botswana	Kweneng South	NA
Botswana	BWA	Botswana	Masungu	Masunga
Botswana	BWA	Botswana	Chobe	Chobe
Botswana	BWA	Botswana	Ngamiland East	NA
Botswana	BWA	Botswana	Ngwaketse North	NA
Botswana	BWA	Botswana	Ngwaketse South	NA
Central African Rep	CAF	Central African Republic	Bambouti	NA
Central African Rep	CAF	Central African Republic	Obo	NA
Central African Rep	CAF	Central African Republic	Djéma	NA
Central African Rep	CAF	Central African Republic	Zémio	NA
Central African Rep	CAF	Central African Republic	Rafaï	NA
Central African Rep	CAF	Central African Republic	Bangassou	NA
Central African Rep	CAF	Central African Republic	Ouango	NA
Central African Rep	CAF	Central African Republic	Gambo	NA
Central African Rep	CAF	Central African Republic	Yalinga	NA
Central African Rep	CAF	Central African Republic	Bakouma	NA
Central African Rep	CAF	Central African Republic	Birao	NA
Central African Rep	CAF	Central African Republic	Satéma	NA
Central African Rep	CAF	Central African Republic	Kembé	NA
Central African Rep	CAF	Central African Republic	Mobaye	Lobaye
Central African Rep	CAF	Central African Republic	Zangba	NA
Central African Rep	CAF	Central African Republic	Ouanda-Djallé	NA
Central African Rep	CAF	Central African Republic	Ouadda	NA
Central African Rep	CAF	Central African Republic	Ndélé	NA
Central African Rep	CAF	Central African Republic	Bria	NA
Central African Rep	CAF	Central African Republic	Ippy	NA
Central African Rep	CAF	Central African Republic	Mingala	NA
Central African Rep	CAF	Central African Republic	Alindao	NA
Central African Rep	CAF	Central African Republic	Bambari	NA
Central African Rep	CAF	Central African Republic	Bamingui	NA
Central African Rep	CAF	Central African Republic	Bakala	NA
Central African Rep	CAF	Central African Republic	Kouango	NA
Central African Rep	CAF	Central African Republic	Grimari	NA
Central African Rep	CAF	Central African Republic	Djoukou	NA
Central African Rep	CAF	Central African Republic	Sibut	NA
Central African Rep	CAF	Central African Republic	Mala	NA
Central African Rep	CAF	Central African Republic	Mbrès	NA
Central African Rep	CAF	Central African Republic	Damara	NA
Central African Rep	CAF	Central African Republic	Mongoumba	NA
Central African Rep	CAF	Central African Republic	Mbaïki	NA
Central African Rep	CAF	Central African Republic	Boda	NA
Central African Rep	CAF	Central African Republic	Bambio	NA
Central African Rep	CAF	Central African Republic	Bayanga	Bayanga
Central African Rep	CAF	Central African Republic	Nola	NA
Central African Rep	CAF	Central African Republic	Dédé-Mokouba	NA
Central African Rep	CAF	Central African Republic	Gamboula	NA
Central African Rep	CAF	Central African Republic	Amada-Gaza	NA
Central African Rep	CAF	Central African Republic	Baboua	NA
Central African Rep	CAF	Central African Republic	Bouar	NA
Central African Rep	CAF	Central African Republic	Abba	NA
Central African Rep	CAF	Central African Republic	Koui	NA
Central African Rep	CAF	Central African Republic	Ngaoundaye	NA
Central African Rep	CAF	Central African Republic	Paoua	NA
Central African Rep	CAF	Central African Republic	Markounda	NA
Central African Rep	CAF	Central African Republic	Batangafo	NA
Central African Rep	CAF	Central African Republic	Kabo	NA
Central African Rep	CAF	Central African Republic	Kaga-Bandoro	NA
Central African Rep	CAF	Central African Republic	Dékoa	NA
Central African Rep	CAF	Central African Republic	Bocaranga	NA
Central African Rep	CAF	Central African Republic	Nana-Bakassa	NA
Central African Rep	CAF	Central African Republic	Bouca	NA
Central African Rep	CAF	Central African Republic	Sosso-Nakombo	NA
Central African Rep	CAF	Central African Republic	Berbérati	NA
Central African Rep	CAF	Central African Republic	Carnot	NA
Central African Rep	CAF	Central African Republic	Baoro	NA
Central African Rep	CAF	Central African Republic	Bozoum	NA
Central African Rep	CAF	Central African Republic	Nagha Boguila	NA
Central African Rep	CAF	Central African Republic	Bossangoa	NA
Central African Rep	CAF	Central African Republic	Bossemtélé	NA
Central African Rep	CAF	Central African Republic	Bogangolo	NA
Central African Rep	CAF	Central African Republic	Boali	NA
Central African Rep	CAF	Central African Republic	Boganda	NA
Central African Rep	CAF	Central African Republic	Gadzi	NA
Central African Rep	CAF	Central African Republic	Boganangone	NA
Central African Rep	CAF	Central African Republic	Bossembélé	NA
Central African Rep	CAF	Central African Republic	Yaloké	NA
Central African Rep	CAF	Central African Republic	Bangui	Bangui
Central African Rep	CAF	Central African Republic	Bimbo	NA
Chad	TCD	Chad	Batha Ouest	NA
Chad	TCD	Chad	Batha Est	NA
Chad	TCD	Chad	Fitri	NA
Chad	TCD	Chad	Borkou	NA
Chad	TCD	Chad	Baguirmi	NA
Chad	TCD	Chad	Chari	NA
Chad	TCD	Chad	Loug-Chari	NA
Chad	TCD	Chad	Guéra	NA
Chad	TCD	Chad	Abtouyour	NA
Chad	TCD	Chad	Barh-Signaka	NA
Chad	TCD	Chad	Mangalmé	NA
Chad	TCD	Chad	Dagana	NA
Chad	TCD	Chad	Dababa	NA
Chad	TCD	Chad	Haraze-Al-Biar	NA
Chad	TCD	Chad	Kanem	NA
Chad	TCD	Chad	Nord Kanem	NA
Chad	TCD	Chad	Wadi Bissam	NA
Chad	TCD	Chad	Mamdi	NA
Chad	TCD	Chad	Wayi	NA
Chad	TCD	Chad	Lac Wey	NA
Chad	TCD	Chad	Dodjé	NA
Chad	TCD	Chad	Guéni	NA
Chad	TCD	Chad	Ngourkosso	NA
Chad	TCD	Chad	La Pendé	NA
Chad	TCD	Chad	Kouh Est	NA
Chad	TCD	Chad	Kouh Ouest	NA
Chad	TCD	Chad	La Nya	NA
Chad	TCD	Chad	La Nya Pendé	NA
Chad	TCD	Chad	Monts de Lam	NA
Chad	TCD	Chad	Mandoul Oriental	NA
Chad	TCD	Chad	Barh-Sara	NA
Chad	TCD	Chad	Mandoul Occidental	NA
Chad	TCD	Chad	Mayo-Boneye	NA
Chad	TCD	Chad	Kabbia	NA
Chad	TCD	Chad	Mayo-Lemié	NA
Chad	TCD	Chad	Mont Illi	NA
Chad	TCD	Chad	Lac Léré	NA
Chad	TCD	Chad	Mayo-Binder	NA
Chad	TCD	Chad	Grande Sido	NA
Chad	TCD	Chad	Lac Iro	NA
Chad	TCD	Chad	Ouara	NA
Chad	TCD	Chad	Abdi	NA
Chad	TCD	Chad	Assoungha	NA
Chad	TCD	Chad	Bahr-Azoum	NA
Chad	TCD	Chad	Aboudéia	NA
Chad	TCD	Chad	Haraze-Mangueigne	NA
Chad	TCD	Chad	Tandjilé Est	NA
Chad	TCD	Chad	Biltine	NA
Chad	TCD	Chad	Dar-Tama	NA
Chad	TCD	Chad	Kobé	NA
Chad	TCD	Chad	N'Djaména	N'Djamena
Chad	TCD	Chad	Barh-El-Gazel Sud	NA
Chad	TCD	Chad	Barh-El-Gazel Ouest	NA
Chad	TCD	Chad	Am-Djarass	NA
Chad	TCD	Chad	Wadi Hawar	NA
Chad	TCD	Chad	Kimiti	NA
Chad	TCD	Chad	Djourf Al Ahmar	NA
Chad	TCD	Chad	Tibesti Est	NA
Chad	TCD	Chad	Tibesti Ouest	NA
Chad	TCD	Chad	Fada	NA
Chad	TCD	Chad	Mourtcha	NA
Chad	TCD	Chad	Bahr-Köh	NA
Chad	TCD	Chad	Tandjile Ouest	NA
Chad	TCD	Chad	Tandjilé Centre	NA
Chad	TCD	Chad	Borkou Yala	NA
Chad	TCD	Chad	Barh-El-Gazel Nord	NA
Chad	TCD	Chad	Mégri	NA
Chad	TCD	Chad	Mayo-Dallah	NA
Chad	TCD	Chad	Fouli	NA
Chad	TCD	Chad	Kaya	NA
China	CHN	China	Mohexian	NA
China	CHN	China	Tahexian	NA
China	CHN	China	Geergunyouqi	NA
China	CHN	China	Humaxian	NA
China	CHN	China	Geergunzuoqi	NA
China	CHN	China	Elunchunzizhiqi	NA
China	CHN	China	Heiheshi	NA
China	CHN	China	Nenjiangxian	NA
China	CHN	China	Yakesheishi	NA
China	CHN	China	Habahexian	NA
China	CHN	China	Buerjinxian	NA
China	CHN	China	Xunkexian	NA
China	CHN	China	Sunwuxian	NA
China	CHN	China	Jiayinxian	NA
China	CHN	China	Molidawadahanerzuzizhiqi	NA
China	CHN	China	Fuyuanxian	NA
China	CHN	China	Chenbaerhuqi	NA
China	CHN	China	Tongjiangshi	NA
China	CHN	China	Yichunshi	NA
China	CHN	China	Aletaishi	NA
China	CHN	China	Deduxian	NA
China	CHN	China	Xinbaerhuyouqi	NA
China	CHN	China	Xinbaerhuzuoqi	NA
China	CHN	China	Jimunaixian	NA
China	CHN	China	Arongqi	NA
China	CHN	China	Manzhoulishi	NA
China	CHN	China	Luobeixian	NA
China	CHN	China	Hailaershi	NA
China	CHN	China	Fuhaixian	NA
China	CHN	China	Nehexian	NA
China	CHN	China	Tachengshi	NA
China	CHN	China	Wudalianchishi	NA
China	CHN	China	Hegangshi	NA
China	CHN	China	Raohexian	NA
China	CHN	China	Ewenkezuzizhiqi	NA
China	CHN	China	Fuyunxian	NA
China	CHN	China	Suibinxian	NA
China	CHN	China	Erminxian	NA
China	CHN	China	Beianshi	NA
China	CHN	China	Fujinshi	NA
China	CHN	China	Keshanxian	NA
China	CHN	China	Shuilengxian	NA
China	CHN	China	Kedongxian	NA
China	CHN	China	Hebukesaiermengguzizhixian	NA
China	CHN	China	Zalantunshi	NA
China	CHN	China	Yuminxian	NA
China	CHN	China	Hailunshi	NA
China	CHN	China	Huachuanxian	NA
China	CHN	China	Tangyuanxian	NA
China	CHN	China	Yianxian	NA
China	CHN	China	Tuolixian	NA
China	CHN	China	Baiquanxian	NA
China	CHN	China	Fuyuxian	NA
China	CHN	China	Baoqingxian	NA
China	CHN	China	Qinganxian	NA
China	CHN	China	Youyixian	NA
China	CHN	China	Jixianxian	NA
China	CHN	China	Qinghexian	NA
China	CHN	China	Qiqihaershi	NA
China	CHN	China	Tielishi	NA
China	CHN	China	Hulinxian	NA
China	CHN	China	Jiamusishi	NA
China	CHN	China	Suangyashanshi	NA
China	CHN	China	Mingshuixian	NA
China	CHN	China	Kelamayishi	NA
China	CHN	China	Longjiangxian	NA
China	CHN	China	Lindianxian	NA
China	CHN	China	Wenquanxian	NA
China	CHN	China	Boleshi	NA
China	CHN	China	Suihuashi	NA
China	CHN	China	Wangkuixian	NA
China	CHN	China	Huananxian	NA
China	CHN	China	Yilanxian	NA
China	CHN	China	Qinggangxian	NA
China	CHN	China	Keerqinyouyiqianqi	NA
China	CHN	China	Huochengxian	NA
China	CHN	China	Bolixian	NA
China	CHN	China	Zhafente	NA
China	CHN	China	Duerbotemengguzuzizhixian	NA
China	CHN	China	Andashi	NA
China	CHN	China	Tonghexian	NA
China	CHN	China	Jinghexian	NA
China	CHN	China	Tailaixian	NA
China	CHN	China	Bayanxian	NA
China	CHN	China	Mulanxian	NA
China	CHN	China	Daqingshi	NA
China	CHN	China	Mishanshi	NA
China	CHN	China	Wushuxian	NA
China	CHN	China	Lanxixian	NA
China	CHN	China	Shawanxian	NA
China	CHN	China	Fangzhengxian	NA
China	CHN	China	Qitaiheshi	NA
China	CHN	China	Hulanxian	NA
China	CHN	China	Manashixian	NA
China	CHN	China	Linkouxian	NA
China	CHN	China	Yiningxian	NA
China	CHN	China	Zhaodongshi	NA
China	CHN	China	Jidongxian	NA
China	CHN	China	Hutubixian	NA
China	CHN	China	Binxian	NA
China	CHN	China	Changjishi	NA
China	CHN	China	Nilekexian	NA
China	CHN	China	Dongwuzhumuqinqi	NA
China	CHN	China	Jixishi	NA
China	CHN	China	Achengshi	NA
China	CHN	China	Zhaozhouxian	NA
China	CHN	China	Kuitunshi	NA
China	CHN	China	Zhenlaixian	NA
China	CHN	China	Yanshouxian	NA
China	CHN	China	Chabuchaerxibozuzizhixian	NA
China	CHN	China	Hailinshi	NA
China	CHN	China	Haerbinshi	NA
China	CHN	China	Yiningshi	NA
China	CHN	China	Shangzhishi	NA
China	CHN	China	Wulanhaoteshi	NA
China	CHN	China	Qitaixian	NA
China	CHN	China	Miquanshi	NA
China	CHN	China	Zhaoyuanxian	NA
China	CHN	China	Fukangshi	NA
China	CHN	China	Shuangchengshi	NA
China	CHN	China	Mulingxian	NA
China	CHN	China	Jimushaerxian	NA
China	CHN	China	Gongliuxian	NA
China	CHN	China	Taonanshi	NA
China	CHN	China	Tuquanxian	NA
China	CHN	China	Wuchangshi	NA
China	CHN	China	Shihezhishi	NA
China	CHN	China	Daanshi	NA
China	CHN	China	Fuyuxian	NA
China	CHN	China	Zhaoshuxian	NA
China	CHN	China	Dongningxian	NA
China	CHN	China	Muleihashakezizhixian	NA
China	CHN	China	Keerqinyouyizhongqi	NA
China	CHN	China	Xinyuanxian	NA
China	CHN	China	Tekeshixian	NA
China	CHN	China	Baichengshi	NA
China	CHN	China	Balikunhashakezizhixian	NA
China	CHN	China	Qianguoerluomengguzuzizhixian	NA
China	CHN	China	Yushushi	NA
China	CHN	China	Mudanjiangshi	NA
China	CHN	China	Suifenheshi	NA
China	CHN	China	Qiananxian	NA
China	CHN	China	Huolinguoleshi	NA
China	CHN	China	Zaluteqi	NA
China	CHN	China	Tongyuxian	NA
China	CHN	China	Wulumuqixian	NA
China	CHN	China	Nonganxian	NA
China	CHN	China	Ninganxian	NA
China	CHN	China	Hejingxian	NA
China	CHN	China	Dehuishi	NA
China	CHN	China	Shulanshi	NA
China	CHN	China	Dunhuashi	NA
China	CHN	China	Xiwuzhumuqinqi	NA
China	CHN	China	Wulumuqishi	NA
China	CHN	China	Alukeerqinqi	NA
China	CHN	China	Abagaqi	NA
China	CHN	China	Wenshuxian	NA
China	CHN	China	Jiutaishi	NA
China	CHN	China	Wangqingxian	NA
China	CHN	China	Baichengxian	NA
China	CHN	China	Changlingxian	NA
China	CHN	China	Yongjixian	NA
China	CHN	China	Kuchexian	NA
China	CHN	China	Wushenxian	NA
China	CHN	China	Aheqixian	NA
China	CHN	China	Jiaohexian	NA
China	CHN	China	Tulufanshi	NA
China	CHN	China	Yiwuxian	NA
China	CHN	China	Jilinshi	Jilin
China	CHN	China	Keerqinzuoyizhongqi	NA
China	CHN	China	Balinzuoqi	NA
China	CHN	China	Tuokexunxian	NA
China	CHN	China	Huichunshi	NA
China	CHN	China	Shunitezuoqi	NA
China	CHN	China	Xilinhaoteshi	NA
China	CHN	China	Wuqiaxian	NA
China	CHN	China	Luntaixian	NA
China	CHN	China	Gongzhulingshi	NA
China	CHN	China	Changchunshi	NA
China	CHN	China	Qishanxian	NA
China	CHN	China	Atushenshi	NA
China	CHN	China	Nonganxian	NA
China	CHN	China	Suanliaoxian	NA
China	CHN	China	Balinyouqi	NA
China	CHN	China	Longjingshi	NA
China	CHN	China	Antuxian	NA
China	CHN	China	Heshuoxian	NA
China	CHN	China	Kailuxian	NA
China	CHN	China	Tumenshi	NA
China	CHN	China	Linxixian	NA
China	CHN	China	Tongliaoshi	NA
China	CHN	China	Lishuxian	NA
China	CHN	China	Huadianshi	NA
China	CHN	China	Xinhexian	NA
China	CHN	China	Kepingxian	NA
China	CHN	China	Yitongmazuzizixian	NA
China	CHN	China	Akeshushi	NA
China	CHN	China	Anketaoxian	NA
China	CHN	China	Kuerleshi	NA
China	CHN	China	Panshishi	NA
China	CHN	China	Yanjishi	NA
China	CHN	China	Keshenketengqi	NA
China	CHN	China	Keerqinzuoyihouqi	NA
China	CHN	China	Yanqihuizuzizhixian	NA
China	CHN	China	Helongshi	NA
China	CHN	China	Shayaxian	NA
China	CHN	China	Changtuxian	NA
China	CHN	China	Bohuxian	NA
China	CHN	China	Awatixian	NA
China	CHN	China	Shufuxian	NA
China	CHN	China	Jiashixian	NA
China	CHN	China	Dongliaoxian	NA
China	CHN	China	Bachuxian	NA
China	CHN	China	Dongfengxian	NA
China	CHN	China	Naimanqi	NA
China	CHN	China	Keshishi	NA
China	CHN	China	Wushongxian	NA
China	CHN	China	Sipingshi	NA
China	CHN	China	Xifengxian	NA
China	CHN	China	Meihekoushi	NA
China	CHN	China	Jingyuxian	NA
China	CHN	China	Wengniuteqi	NA
China	CHN	China	Liaoyuanshi	NA
China	CHN	China	Erlianhaoteshi	NA
China	CHN	China	Weilixian	NA
China	CHN	China	Huinanxian	NA
China	CHN	China	Shuniteyouqi	NA
China	CHN	China	Shulexian	NA
China	CHN	China	Kulunqi	NA
China	CHN	China	Kangpingxian	NA
China	CHN	China	Kaiyuanshi	NA
China	CHN	China	Yuepuhuxian	NA
China	CHN	China	Liuhexian	NA
China	CHN	China	Ejinaqi	NA
China	CHN	China	Aohanqi	NA
China	CHN	China	Shubeimengguzuzizhixian	NA
China	CHN	China	Zhangwuxian	NA
China	CHN	China	Yingjishaxian	NA
China	CHN	China	Siziwangqi	NA
China	CHN	China	Fakuxian	NA
China	CHN	China	Zhenglanqi	NA
China	CHN	China	Qingyuanmanzuzizhixian	NA
China	CHN	China	Tiefashi	NA
China	CHN	China	Linjiangshi	NA
China	CHN	China	Maigaitixian	NA
China	CHN	China	Tielingxian	NA
China	CHN	China	Zhengxiangbaiqi	NA
China	CHN	China	Tashenkuergantajike	NA
China	CHN	China	Fuxinmengguzuzizhixian	NA
China	CHN	China	Changbaichaoxianzuxian	NA
China	CHN	China	Shachexian	NA
China	CHN	China	Tielingshi	NA
China	CHN	China	Cifengshi	NA
China	CHN	China	Moyuxian	NA
China	CHN	China	Xinminxian	NA
China	CHN	China	Ruoqiangxian	NA
China	CHN	China	Xianghuangqi	NA
China	CHN	China	Shenyangshi	NA
China	CHN	China	Tonghuashi	NA
China	CHN	China	Fushunxian	NA
China	CHN	China	Weichangxian	NA
China	CHN	China	Xinbinmanzuzizhixian	NA
China	CHN	China	Qiemoxian	NA
China	CHN	China	Daerhanmaominganlianheqi	NA
China	CHN	China	Duolunxian	NA
China	CHN	China	Fushunshi	NA
China	CHN	China	Beipiaoshi	NA
China	CHN	China	Jianpingxian	NA
China	CHN	China	Luopuxian	NA
China	CHN	China	Heishanxian	NA
China	CHN	China	Anxixian	NA
China	CHN	China	Fuxinshi	NA
China	CHN	China	Celexian	NA
China	CHN	China	Jianshi	Jiangsu
China	CHN	China	Kelinqinqi	NA
China	CHN	China	Dunhuangshi	NA
China	CHN	China	Wulatezhongqi	NA
China	CHN	China	Huanrenmanzuzizhixian	NA
China	CHN	China	Pishanxian	NA
China	CHN	China	Yechengxian	NA
China	CHN	China	Wulatehouqi	NA
China	CHN	China	Yutianxian	NA
China	CHN	China	Zepuxian	NA
China	CHN	China	Huadexian	NA
China	CHN	China	Minfengxian	NA
China	CHN	China	Liaozhongxian	NA
China	CHN	China	Taipusiqi	NA
China	CHN	China	Beizhenmanzuzizhixian	NA
China	CHN	China	Chaoyangxian	NA
China	CHN	China	Yixian	NA
China	CHN	China	Qinghemenqu	NA
China	CHN	China	Benximanzuzizhixian	NA
China	CHN	China	Dengtaxian	NA
China	CHN	China	Kangbaoxian	NA
China	CHN	China	Shangduxian	NA
China	CHN	China	Benxishi	NA
China	CHN	China	Alashanyouqi	NA
China	CHN	China	Ningchengxian	NA
China	CHN	China	Fengningmanzuzizhixian	NA
China	CHN	China	Taianxian	Tianjin
China	CHN	China	Chaoyangshi	NA
China	CHN	China	Guyuanxian	NA
China	CHN	China	Liaoyangxian	NA
China	CHN	China	Chahaeryouyihouqi	NA
China	CHN	China	Alashanzuoqi	NA
China	CHN	China	Longhuaxian	NA
China	CHN	China	Panjinshi	NA
China	CHN	China	Liaoyangshi	NA
China	CHN	China	Kuandianmanzuzizhixian	NA
China	CHN	China	Liaoyangxian	NA
China	CHN	China	Linhaishi	NA
China	CHN	China	Kalaqinzuoqimengguzuzizhixian	NA
China	CHN	China	Chahaeryouyizhongqi	NA
China	CHN	China	Fenchengmanzuzizhixian	NA
China	CHN	China	Anshanshi	NA
China	CHN	China	Haichengshi	NA
China	CHN	China	Lingyuanshi	NA
China	CHN	China	Chengdexian	NA
China	CHN	China	Dawaxian	NA
China	CHN	China	Jinzhoushi	NA
China	CHN	China	Pingquanxian	NA
China	CHN	China	Zhangbeixian	NA
China	CHN	China	Shangyixian	NA
China	CHN	China	Huludaoishi	NA
China	CHN	China	Yingkoushi	NA
China	CHN	China	Cichengxian	NA
China	CHN	China	Youyanmanzuzizhixian	NA
China	CHN	China	Xinghexian	NA
China	CHN	China	Jianchangshi	NA
China	CHN	China	Guyangxian	NA
China	CHN	China	Luanpingxian	NA
China	CHN	China	Hetianxian	NA
China	CHN	China	Yumenshi	NA
China	CHN	China	Chonglixian	NA
China	CHN	China	Chengdeshi	NA
China	CHN	China	Wuchuangxian	NA
China	CHN	China	Jintaxian	NA
China	CHN	China	Yingkoushi	NA
China	CHN	China	Zuozixian	NA
China	CHN	China	Linheshi	NA
China	CHN	China	Wuyuanxian	NA
China	CHN	China	Chahaeryouyiqianqi	NA
China	CHN	China	Hangjinhouqi	NA
China	CHN	China	Wulateqianqi	NA
China	CHN	China	Huairouxian	NA
China	CHN	China	Xingchengshi	NA
China	CHN	China	Huhehaoteshi	NA
China	CHN	China	Gaizhoushi	NA
China	CHN	China	Jiningshi	Jining
China	CHN	China	Dandongshi	NA
China	CHN	China	Wanquanxian	NA
China	CHN	China	Kuanchengmanzuzizhixian	NA
China	CHN	China	Zhangjiakoushi	NA
China	CHN	China	Suizhongxian	NA
China	CHN	China	Dengkouxian	NA
China	CHN	China	Miyunxian	NA
China	CHN	China	Donggangshi	NA
China	CHN	China	Xinglongxian	NA
China	CHN	China	Xuanhuaxian	NA
China	CHN	China	Tumutezuoqi	NA
China	CHN	China	Yanqingxian	NA
China	CHN	China	Qinglongmanzuzizhixian	NA
China	CHN	China	Hangjinqi	NA
China	CHN	China	Akesaihashakezuzizhixian	NA
China	CHN	China	Liangchengxian	NA
China	CHN	China	Huaianxian	NA
China	CHN	China	Shubeimengguzuzizhixian	NA
China	CHN	China	Tumuteyouqi	NA
China	CHN	China	Fengzhenshi	NA
China	CHN	China	Tianzhenxian	NA
China	CHN	China	Zhuangheshi	NA
China	CHN	China	Baotoushi	NA
China	CHN	China	Huailaixian	NA
China	CHN	China	Hetianshi	NA
China	CHN	China	Helingeerxian	NA
China	CHN	China	Qianxixian	NA
China	CHN	China	Wafangdianshi	NA
China	CHN	China	Funingxian	NA
China	CHN	China	Jiyuguanshi	NA
China	CHN	China	Yanggaoxian	NA
China	CHN	China	Tuoketuoqi	NA
China	CHN	China	Zhuoluxian	NA
China	CHN	China	Dalateqi	NA
China	CHN	China	Zhunhuashi	NA
China	CHN	China	Pingguxian	NA
China	CHN	China	Changpingxin	NA
China	CHN	China	Xinjinxian	NA
China	CHN	China	Jiuquanshi	NA
China	CHN	China	Qiananshi	NA
China	CHN	China	Datongshi	NA
China	CHN	China	Shunyixian	NA
China	CHN	China	Qinhuangdaoshi	NA
China	CHN	China	Yangyuanxian	NA
China	CHN	China	Jixian	NA
China	CHN	China	Lulongxian	NA
China	CHN	China	Zungeerqi	NA
China	CHN	China	Delinghashi	NA
China	CHN	China	Youyuxian	NA
China	CHN	China	Gaotaixian	NA
China	CHN	China	Fengruanxian	NA
China	CHN	China	Datongxian	NA
China	CHN	China	Beijingshi	Beijing
China	CHN	China	Shanheshi	NA
China	CHN	China	Weixian	NA
China	CHN	China	Zuoyunxian	NA
China	CHN	China	Shunanyuguzuzizhixian	NA
China	CHN	China	Ertuokeqi	NA
China	CHN	China	Shunanyuguzuzizhixian	NA
China	CHN	China	Luanxian	NA
China	CHN	China	Qingshuihexian	NA
China	CHN	China	Yutianxian	NA
China	CHN	China	Changhaixian	NA
China	CHN	China	Tangshanshi	NA
China	CHN	China	Tongxian	NA
China	CHN	China	Dachanghuizuzizhixian	NA
China	CHN	China	Changlixian	NA
China	CHN	China	Linzhexian	NA
China	CHN	China	Laishuixian	NA
China	CHN	China	Guanglingxian	NA
China	CHN	China	Baodixian	NA
China	CHN	China	Xianhaexian	NA
China	CHN	China	Pingluqu	NA
China	CHN	China	Dongshengshi	NA
China	CHN	China	Huairenxian	NA
China	CHN	China	Daxingxian	NA
China	CHN	China	Hunyuanxian	NA
China	CHN	China	Luannanxian	NA
China	CHN	China	Dalianshi	NA
China	CHN	China	Changhaixian	NA
China	CHN	China	Fengnanxian	NA
China	CHN	China	Wuqingxian	NA
China	CHN	China	Wulanxian	NA
China	CHN	China	Changhaixian	NA
China	CHN	China	Tianjunxian	NA
China	CHN	China	Ninghexian	NA
China	CHN	China	Wuhaishi	NA
China	CHN	China	Yijinhuoluoqi	NA
China	CHN	China	Changhaixian	NA
China	CHN	China	Langfangshi	NA
China	CHN	China	Laiyuanxian	NA
China	CHN	China	Shanyinxian	NA
China	CHN	China	Changhaixian	NA
China	CHN	China	Yingxian	NA
China	CHN	China	Lingqiuxian	NA
China	CHN	China	Zhuozhoushi	NA
China	CHN	China	Zhangyeshi	NA
